State FIPS,Area Name,Occupation Code,Occupation Name,Year,2022 opening,Prediction Year,2023 opening,Change,Percent Change,Average Annual Openings
51,Virginia,43-4171,Receptionists and Information Clerks,2022,30460,2023,31990,1530,5.0,4660
51,Virginia,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,2022,3860,2023,4290,430,11.1,660
51,Virginia,43-4199,"Information and Record Clerks, All Other",2022,4330,2023,4330,0,.0,470
51,Virginia,43-5011,Cargo and Freight Agents,2022,2910,2023,3200,290,10.0,440
51,Virginia,43-5021,Couriers and Messengers,2022,3570,2023,3740,170,4.8,440
51,Virginia,43-5031,"Police, Fire, and Ambulance Dispatchers",2022,2470,2023,2490,20,.8,240
51,Virginia,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",2022,4850,2023,5110,260,5.4,590
51,Virginia,43-5041,"Meter Readers, Utilities",2022,650,2023,690,40,6.2,70
51,Virginia,43-5051,Postal Service Clerks,2022,2210,2023,2180,-30,-1.4,160
51,Virginia,43-5052,Postal Service Mail Carriers,2022,7980,2023,7880,-100,-1.3,510
51,Virginia,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",2022,2220,2023,2170,-50,-2.3,170
51,Virginia,43-5061,"Production, Planning, and Expediting Clerks",2022,8070,2023,8400,330,4.1,1000
51,Virginia,43-5071,"Shipping, Receiving, and Traffic Clerks",2022,16000,2023,16690,690,4.3,1910
51,Virginia,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2022,960,2023,1010,50,5.2,120
51,Virginia,43-6011,Executive Secretaries and Executive Administrative Assistants,2022,11080,2023,10870,-210,-1.9,1060
51,Virginia,43-6012,Legal Secretaries,2022,2370,2023,2260,-110,-4.6,190
51,Virginia,43-6013,Medical Secretaries,2022,10420,2023,10980,560,5.4,1420
51,Virginia,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2022,34110,2023,34520,410,1.2,3870
51,Virginia,43-9021,Data Entry Keyers,2022,2770,2023,2750,-20,-.7,280
51,Virginia,43-9022,Word Processors and Typists,2022,350,2023,320,-30,-8.6,20
51,Virginia,43-9031,Desktop Publishers,2022,220,2023,210,-10,-4.5,20
51,Virginia,43-9041,Insurance Claims and Policy Processing Clerks,2022,5850,2023,5840,-10,-.2,550
51,Virginia,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",2022,3680,2023,3830,150,4.1,500
51,Virginia,43-9061,"Office Clerks, General",2022,75100,2023,77030,1930,2.6,9630
51,Virginia,43-9071,"Office Machine Operators, Except Computer",2022,820,2023,800,-20,-2.4,80
51,Virginia,43-9081,Proofreaders and Copy Markers,2022,280,2023,280,0,.0,40
51,Virginia,43-9111,Statistical Assistants,2022,150,2023,150,0,.0,20
51,Virginia,43-9199,"Office and Administrative Support Workers, All Other",2022,5070,2023,5120,50,1.0,590
51,Virginia,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2022,630,2023,650,20,3.2,100
51,Virginia,45-2011,Agricultural Inspectors,2022,360,2023,360,0,.0,60
51,Virginia,45-2041,"Graders and Sorters, Agricultural Products",2022,420,2023,420,0,.0,60
51,Virginia,45-2091,Agricultural Equipment Operators,2022,190,2023,200,10,5.3,30
51,Virginia,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2022,1410,2023,1440,30,2.1,240
51,Virginia,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",2022,550,2023,570,20,3.6,100
51,Virginia,45-2099,"Agricultural Workers, All Other",2022,130,2023,130,0,.0,20
51,Virginia,45-3031,Fishing and Hunting Workers,2022,180,2023,260,80,44.4,80
51,Virginia,45-4011,Forest and Conservation Workers,2022,250,2023,240,-10,-4.0,40
51,Virginia,45-4021,Fallers,2022,540,2023,540,0,.0,80
51,Virginia,45-4022,Logging Equipment Operators,2022,1180,2023,1160,-20,-1.7,170
51,Virginia,45-4023,Log Graders and Scalers,2022,110,2023,120,10,9.1,20
51,Virginia,45-4029,"Logging Workers, All Other",2022,170,2023,160,-10,-5.9,20
51,Virginia,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,2022,23550,2023,24390,840,3.6,2650
51,Virginia,47-2011,Boilermakers,2022,330,2023,340,10,3.0,30
51,Virginia,47-2022,Brickmasons and Blockmasons,2022,2910,2023,3000,90,3.1,320
51,Virginia,47-2022,Stonemasons,2022,660,2023,690,30,4.5,80
51,Virginia,47-2031,Carpenters,2022,26610,2023,27570,960,3.6,2960
51,Virginia,47-2041,Carpet Installers,2022,550,2023,560,10,1.8,50
51,Virginia,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",2022,470,2023,500,30,6.4,50
51,Virginia,47-2043,Floor Sanders and Finishers,2022,70,2023,80,10,14.3,10
51,Virginia,47-2044,Tile and Marble Setters,2022,1180,2023,1260,80,6.8,140
51,Virginia,47-2051,Cement Masons and Concrete Finishers,2022,3800,2023,3960,160,4.2,430
51,Virginia,47-2053,Terrazzo Workers and Finishers,2022,90,2023,100,10,11.1,10
51,Virginia,47-2061,Construction Laborers,2022,29180,2023,30550,1370,4.7,3580
51,Virginia,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",2022,2250,2023,2330,80,3.6,280
51,Virginia,47-2072,Pile-Driver Operators,2022,80,2023,80,0,.0,10
51,Virginia,47-2073,Operating Engineers and Other Construction Equipment Operators,2022,9760,2023,10010,250,2.6,1160
51,Virginia,47-2081,Drywall and Ceiling Tile Installers,2022,1410,2023,1480,70,5.0,150
51,Virginia,47-2082,Tapers,2022,30,2023,40,10,33.3,0
51,Virginia,47-2111,Electricians,2022,20130,2023,21170,1040,5.2,2640
51,Virginia,47-2121,Glaziers,2022,1050,2023,1110,60,5.7,140
51,Virginia,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2022,1470,2023,1550,80,5.4,180
51,Virginia,47-2132,"Insulation Workers, Mechanical",2022,2220,2023,2320,100,4.5,260
51,Virginia,47-2141,"Painters, Construction and Maintenance",2022,8750,2023,9160,410,4.7,970
51,Virginia,47-2151,Pipelayers,2022,1170,2023,1180,10,.9,120
51,Virginia,47-2152,"Plumbers, Pipefitters, and Steamfitters",2022,15430,2023,16150,720,4.7,1960
51,Virginia,47-2161,Plasterers and Stucco Masons,2022,160,2023,170,10,6.3,20
51,Virginia,47-2171,Reinforcing Iron and Rebar Workers,2022,1060,2023,1120,60,5.7,130
51,Virginia,47-2181,Roofers,2022,3480,2023,3660,180,5.2,430
51,Virginia,47-2211,Sheet Metal Workers,2022,4810,2023,4980,170,3.5,530
51,Virginia,47-2221,Structural Iron and Steel Workers,2022,1720,2023,1790,70,4.1,210
51,Virginia,47-2231,Solar Photovoltaic Installers,2022,330,2023,370,40,12.1,60
51,Virginia,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2022,1220,2023,1260,40,3.3,160
51,Virginia,47-3012,Helpers--Carpenters,2022,2010,2023,2080,70,3.5,270
51,Virginia,47-3013,Helpers--Electricians,2022,2720,2023,2850,130,4.8,390
51,Virginia,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",2022,200,2023,210,10,5.0,30
51,Virginia,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2022,2520,2023,2650,130,5.2,370
51,Virginia,47-3016,Helpers--Roofers,2022,610,2023,640,30,4.9,90
51,Virginia,47-3019,"Helpers, Construction Trades, All Other",2022,1150,2023,1210,60,5.2,170
51,Virginia,47-4011,Construction and Building Inspectors,2022,4680,2023,4750,70,1.5,580
51,Virginia,47-4021,Elevator Installers and Repairers,2022,450,2023,470,20,4.4,50
51,Virginia,47-4031,Fence Erectors,2022,960,2023,1010,50,5.2,120
51,Virginia,47-4041,Hazardous Materials Removal Workers,2022,1240,2023,1290,50,4.0,180
51,Virginia,47-4051,Highway Maintenance Workers,2022,4460,2023,4490,30,.7,470
51,Virginia,47-4061,Rail-Track Laying and Maintenance Equipment Operators,2022,430,2023,430,0,.0,40
51,Virginia,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,2022,770,2023,790,20,2.6,100
51,Virginia,47-4090,Miscellaneous Construction and Related Workers,2022,750,2023,780,30,4.0,100
51,Virginia,47-5012,"Rotary Drill Operators, Oil and Gas",2022,140,2023,140,0,.0,20
51,Virginia,47-5013,"Service Unit Operators, Oil, Gas, and Mining",2022,190,2023,200,10,5.3,30
51,Virginia,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2022,1460,2023,1470,10,.7,180
51,Virginia,47-5041,Continuous Mining Machine Operators,2022,390,2023,380,-10,-2.6,40
51,Virginia,47-5043,"Roof Bolters, Mining (SOC 2018)",2022,150,2023,140,-10,-6.7,10
51,Virginia,47-5044,"Loading and Moving Machine Operators, Underground Mining",2022,80,2023,80,0,.0,10
51,Virginia,47-5051,"Rock Splitters, Quarry",2022,90,2023,90,0,.0,10
51,Virginia,47-5081,Helpers--Extraction Workers,2022,90,2023,90,0,.0,10
51,Virginia,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",2022,430,2023,450,20,4.7,60
51,Virginia,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",2022,380,2023,360,-20,-5.3,40
51,Virginia,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",2022,14890,2023,15550,660,4.4,1680
51,Virginia,49-2011,"Computer, Automated Teller, and Office Machine Repairers",2022,3350,2023,3480,130,3.9,430
51,Virginia,49-2022,"Radio, Cellular, and Tower Equipment Installers and Repairs",2022,580,2023,590,10,1.7,70
51,Virginia,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2022,4610,2023,4650,40,.9,540
51,Virginia,49-2091,Avionics Technicians,2022,240,2023,260,20,8.3,30
51,Virginia,49-2092,"Electric Motor, Power Tool, and Related Repairers",2022,740,2023,790,50,6.8,100
51,Virginia,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2022,490,2023,490,0,.0,40
51,Virginia,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2022,1500,2023,1520,20,1.3,130
51,Virginia,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2022,930,2023,930,0,.0,70
51,Virginia,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",2022,660,2023,630,-30,-4.5,40
51,Virginia,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,2022,890,2023,930,40,4.5,110
51,Virginia,49-2098,Security and Fire Alarm Systems Installers,2022,2180,2023,2210,30,1.4,240
51,Virginia,49-3011,Aircraft Mechanics and Service Technicians,2022,2230,2023,2460,230,10.3,310
51,Virginia,49-3021,Automotive Body and Related Repairers,2022,4070,2023,4390,320,7.9,540
51,Virginia,49-3022,Automotive Glass Installers and Repairers,2022,580,2023,640,60,10.3,90
51,Virginia,49-3023,Automotive Service Technicians and Mechanics,2022,20840,2023,21850,1010,4.8,2580
51,Virginia,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,2022,7280,2023,7790,510,7.0,940
51,Virginia,49-3041,Farm Equipment Mechanics and Service Technicians,2022,400,2023,430,30,7.5,50
51,Virginia,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",2022,4870,2023,5160,290,6.0,630
51,Virginia,49-3043,Rail Car Repairers,2022,680,2023,700,20,2.9,80
51,Virginia,49-3051,Motorboat Mechanics and Service Technicians,2022,820,2023,930,110,13.4,150
51,Virginia,49-3052,Motorcycle Mechanics,2022,300,2023,320,20,6.7,40
51,Virginia,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,2022,900,2023,980,80,8.9,150
51,Virginia,49-3091,Bicycle Repairers,2022,170,2023,190,20,11.8,30
51,Virginia,49-3092,Recreational Vehicle Service Technicians,2022,190,2023,210,20,10.5,30
51,Virginia,49-3093,Tire Repairers and Changers,2022,1980,2023,2050,70,3.5,270
51,Virginia,49-9011,Mechanical Door Repairers,2022,350,2023,380,30,8.6,40
51,Virginia,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",2022,940,2023,940,0,.0,80
51,Virginia,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2022,11610,2023,12210,600,5.2,1420
51,Virginia,49-9031,Home Appliance Repairers,2022,1010,2023,1070,60,5.9,130
51,Virginia,49-9041,Industrial Machinery Mechanics,2022,10130,2023,10720,590,5.8,1180
51,Virginia,49-9043,"Maintenance Workers, Machinery",2022,1170,2023,1220,50,4.3,130
51,Virginia,49-9044,Millwrights,2022,900,2023,950,50,5.6,110
51,Virginia,49-9051,Electrical Power-Line Installers and Repairers,2022,3090,2023,3070,-20,-.6,260
51,Virginia,49-9052,Telecommunications Line Installers and Repairers,2022,6110,2023,6160,50,.8,680
51,Virginia,49-9061,Camera and Photographic Equipment Repairers,2022,30,2023,30,0,.0,0
51,Virginia,49-9062,Medical Equipment Repairers,2022,1200,2023,1300,100,8.3,180
51,Virginia,49-9063,Musical Instrument Repairers and Tuners,2022,80,2023,80,0,.0,10
51,Virginia,49-9064,Watch Repairers,2022,140,2023,150,10,7.1,20
51,Virginia,49-9069,"Precision Instrument and Equipment Repairers, All Other",2022,180,2023,190,10,5.6,20
51,Virginia,49-9071,"Maintenance and Repair Workers, General",2022,30420,2023,32310,1890,6.2,3880
51,Virginia,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",2022,660,2023,730,70,10.6,120
51,Virginia,49-9092,Commercial Divers,2022,190,2023,210,20,10.5,30
51,Virginia,49-9094,Locksmiths and Safe Repairers,2022,680,2023,660,-20,-2.9,60
51,Virginia,49-9095,Manufactured Building and Mobile Home Installers,2022,80,2023,90,10,12.5,10
51,Virginia,49-9096,Riggers,2022,1640,2023,1690,50,3.0,190
51,Virginia,49-9097,Signal and Track Switch Repairers,2022,370,2023,370,0,.0,40
51,Virginia,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",2022,3610,2023,3830,220,6.1,580
51,Virginia,49-9099,"Installation, Maintenance, and Repair Workers, All Other",2022,4830,2023,5140,310,6.4,660
51,Virginia,51-1011,First-Line Supervisors of Production and Operating Workers,2022,13030,2023,13350,320,2.5,1450
51,Virginia,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2022,30,2023,30,0,.0,0
51,Virginia,51-2022,"Coil Winders, Tapers, and Finishers",2022,340,2023,340,0,.0,40
51,Virginia,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",2022,4470,2023,4650,180,4.0,560
51,Virginia,51-2031,Engine and Other Machine Assemblers,2022,430,2023,430,0,.0,50
51,Virginia,51-2041,Structural Metal Fabricators and Fitters,2022,1700,2023,1640,-60,-3.5,140
51,Virginia,51-2051,Fiberglass Laminators and Fabricators (SOC 2018),2022,370,2023,390,20,5.4,50
51,Virginia,51-2090,Miscellaneous Assemblers and Fabricators,2022,20420,2023,20780,360,1.8,2440
51,Virginia,51-3011,Bakers,2022,3350,2023,3700,350,10.4,640
51,Virginia,51-3021,Butchers and Meat Cutters,2022,2610,2023,2610,0,.0,300
51,Virginia,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",2022,3580,2023,3600,20,.6,420
51,Virginia,51-3023,Slaughterers and Meat Packers,2022,940,2023,950,10,1.1,110
51,Virginia,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2022,230,2023,230,0,.0,30
51,Virginia,51-3092,Food Batchmakers,2022,2930,2023,2990,60,2.0,390
51,Virginia,51-3093,Food Cooking Machine Operators and Tenders,2022,930,2023,930,0,.0,160
51,Virginia,51-3099,"Food Processing Workers, All Other",2022,1210,2023,1210,0,.0,120
51,Virginia,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2022,1290,2023,1280,-10,-.8,120
51,Virginia,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2022,310,2023,290,-20,-6.5,20
51,Virginia,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",2022,360,2023,340,-20,-5.6,30
51,Virginia,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2022,1800,2023,1780,-20,-1.1,170
51,Virginia,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,110,2023,110,0,.0,10
51,Virginia,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,920,2023,910,-10,-1.1,100
51,Virginia,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,230,2023,220,-10,-4.3,20
51,Virginia,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2022,270,2023,270,0,.0,30
51,Virginia,51-4041,Machinists,2022,7780,2023,7900,120,1.5,850
51,Virginia,51-4051,Metal-Refining Furnace Operators and Tenders,2022,170,2023,170,0,.0,10
51,Virginia,51-4071,Foundry Mold and Coremakers,2022,90,2023,90,0,.0,10
51,Virginia,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2022,1720,2023,1740,20,1.2,180
51,Virginia,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2022,1690,2023,1720,30,1.8,190
51,Virginia,51-4111,Tool and Die Makers,2022,550,2023,540,-10,-1.8,50
51,Virginia,51-4121,"Welders, Cutters, Solderers, and Brazers",2022,9460,2023,9760,300,3.2,1160
51,Virginia,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2022,680,2023,680,0,.0,80
51,Virginia,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",2022,100,2023,100,0,.0,10
51,Virginia,51-4192,"Layout Workers, Metal and Plastic",2022,890,2023,900,10,1.1,90
51,Virginia,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",2022,410,2023,400,-10,-2.4,40
51,Virginia,51-4194,"Tool Grinders, Filers, and Sharpeners",2022,120,2023,120,0,.0,10
51,Virginia,51-4199,"Metal Workers and Plastic Workers, All Other",2022,380,2023,390,10,2.6,40
51,Virginia,51-5111,Prepress Technicians and Workers,2022,640,2023,610,-30,-4.7,70
51,Virginia,51-5112,Printing Press Operators,2022,3700,2023,3670,-30,-.8,380
51,Virginia,51-5113,Print Binding and Finishing Workers,2022,1040,2023,990,-50,-4.8,90
51,Virginia,51-6011,Laundry and Dry-Cleaning Workers,2022,3720,2023,4130,410,11.0,720
51,Virginia,51-6021,"Pressers, Textile, Garment, and Related Materials",2022,1320,2023,1440,120,9.1,200
51,Virginia,51-6031,Sewing Machine Operators,2022,2570,2023,3860,1290,50.2,1010
51,Virginia,51-6041,Shoe and Leather Workers and Repairers,2022,80,2023,80,0,.0,10
51,Virginia,51-6042,Shoe Machine Operators and Tenders,2022,50,2023,50,0,.0,0
51,Virginia,51-6051,"Sewers, Hand",2022,340,2023,410,70,20.6,90
51,Virginia,51-6052,"Tailors, Dressmakers, and Custom Sewers",2022,2320,2023,3040,720,31.0,710
51,Virginia,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,2022,200,2023,190,-10,-5.0,20
51,Virginia,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",2022,130,2023,170,40,30.8,40
51,Virginia,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2022,540,2023,520,-20,-3.7,50
51,Virginia,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",2022,1820,2023,1820,0,.0,220
51,Virginia,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2022,970,2023,990,20,2.1,130
51,Virginia,51-6093,Upholsterers,2022,1520,2023,1550,30,2.0,150
51,Virginia,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",2022,610,2023,630,20,3.3,90
51,Virginia,51-7011,Cabinetmakers and Bench Carpenters,2022,3310,2023,3370,60,1.8,340
51,Virginia,51-7021,Furniture Finishers,2022,520,2023,530,10,1.9,80
51,Virginia,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",2022,2080,2023,2180,100,4.8,290
51,Virginia,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2022,2180,2023,2280,100,4.6,270
51,Virginia,51-7099,"Woodworkers, All Other",2022,150,2023,160,10,6.7,20
51,Virginia,51-8011,Nuclear Power Reactor Operators,2022,100,2023,90,-10,-10.0,0
51,Virginia,51-8012,Power Distributors and Dispatchers,2022,340,2023,330,-10,-2.9,30
51,Virginia,51-8013,Power Plant Operators,2022,460,2023,450,-10,-2.2,40
51,Virginia,51-8021,Stationary Engineers and Boiler Operators,2022,610,2023,620,10,1.6,80
51,Virginia,51-8031,Water and Wastewater Treatment Plant and System Operators,2022,2840,2023,2810,-30,-1.1,240
51,Virginia,51-8091,Chemical Plant and System Operators,2022,450,2023,460,10,2.2,50
51,Virginia,51-8092,Gas Plant Operators,2022,200,2023,200,0,.0,20
51,Virginia,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",2022,150,2023,160,10,6.7,20
51,Virginia,51-8099,"Plant and System Operators, All Other",2022,190,2023,190,0,.0,20
51,Virginia,51-9011,Chemical Equipment Operators and Tenders,2022,1010,2023,1020,10,1.0,110
51,Virginia,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2022,890,2023,900,10,1.1,90
51,Virginia,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2022,600,2023,610,10,1.7,70
51,Virginia,51-9022,"Grinding and Polishing Workers, Hand",2022,920,2023,950,30,3.3,120
51,Virginia,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",2022,2570,2023,2670,100,3.9,340
51,Virginia,51-9031,"Cutters and Trimmers, Hand",2022,230,2023,230,0,.0,30
51,Virginia,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",2022,1490,2023,1510,20,1.3,190
51,Virginia,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2022,900,2023,900,0,.0,90
51,Virginia,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2022,340,2023,350,10,2.9,40
51,Virginia,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",2022,9430,2023,9550,120,1.3,1180
51,Virginia,51-9071,Jewelers and Precious Stone and Metal Workers,2022,310,2023,350,40,12.9,60
51,Virginia,51-9081,Dental Laboratory Technicians,2022,770,2023,820,50,6.5,130
51,Virginia,51-9082,Medical Appliance Technicians,2022,250,2023,270,20,8.0,50
51,Virginia,51-9083,Ophthalmic Laboratory Technicians,2022,860,2023,980,120,14.0,180
51,Virginia,51-9111,Packaging and Filling Machine Operators and Tenders,2022,8030,2023,8220,190,2.4,970
51,Virginia,51-9123,"Painting, Coating, and Decorating Workers",2022,430,2023,470,40,9.3,60
51,Virginia,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders (SOC 2018)",2022,3990,2023,4220,230,5.8,520
51,Virginia,51-9141,Semiconductor Processors,2022,310,2023,310,0,.0,40
51,Virginia,51-9151,Photographic Process Workers and Processing Machine Operators,2022,540,2023,580,40,7.4,100
51,Virginia,51-9161,Computer Numerically Controlled Tool Operators,2022,1580,2023,1570,-10,-.6,170
51,Virginia,51-9162,Computer Numerically Controlled Tool Programmers,2022,240,2023,250,10,4.2,30
51,Virginia,51-9191,Adhesive Bonding Machine Operators and Tenders,2022,510,2023,510,0,.0,60
51,Virginia,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2022,390,2023,390,0,.0,40
51,Virginia,51-9193,Cooling and Freezing Equipment Operators and Tenders,2022,80,2023,80,0,.0,10
51,Virginia,51-9194,Etchers and Engravers,2022,200,2023,210,10,5.0,30
51,Virginia,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",2022,600,2023,640,40,6.7,80
51,Virginia,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",2022,3080,2023,3030,-50,-1.6,310
51,Virginia,51-9197,Tire Builders,2022,430,2023,450,20,4.7,50
51,Virginia,51-9198,Helpers--Production Workers,2022,6480,2023,6630,150,2.3,1000
51,Virginia,51-9199,"Production Workers, All Other",2022,5460,2023,5930,470,8.6,850
51,Virginia,53-1041,Aircraft Cargo Handling Supervisors (SOC 2018),2022,190,2023,220,30,15.8,30
51,Virginia,53-1047,"FirstLine Supervisors of Transportation & Material Moving Workers, Exc Aircraft Cargo Handling Supervisor (SOC 2018)",2022,13340,2023,14170,830,6.2,1870
51,Virginia,53-2011,"Airline Pilots, Copilots, and Flight Engineers",2022,1780,2023,1960,180,10.1,290
51,Virginia,53-2012,Commercial Pilots,2022,810,2023,870,60,7.4,120
51,Virginia,53-2022,Air Traffic Controllers,2022,1160,2023,1140,-20,-1.7,100
51,Virginia,53-2022,Airfield Operations Specialists,2022,80,2023,80,0,.0,10
51,Virginia,53-2031,Flight Attendants,2022,2870,2023,3250,380,13.2,570
51,Virginia,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2022,300,2023,310,10,3.3,40
51,Virginia,53-3031,Driver/Sales Workers,2022,15850,2023,18560,2710,17.1,3220
51,Virginia,53-3032,Heavy and Tractor-Trailer Truck Drivers,2022,45570,2023,48070,2500,5.5,6340
51,Virginia,53-3033,Light Truck or Delivery Services Drivers,2022,25450,2023,28010,2560,10.1,4190
51,Virginia,53-3052,"Bus Drivers, Transit and Intercity (SOC 2018)",2022,4080,2023,4860,780,19.1,910
51,Virginia,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",2022,25740,2023,27700,1960,7.6,4070
51,Virginia,53-3099,"Motor Vehicle Operators, All Other",2022,1740,2023,1810,70,4.0,320
51,Virginia,53-4011,Locomotive Engineers,2022,1170,2023,1170,0,.0,100
51,Virginia,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2022,80,2023,80,0,.0,10
51,Virginia,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2022,520,2023,520,0,.0,40
51,Virginia,53-4031,Railroad Conductors and Yardmasters,2022,1080,2023,1070,-10,-.9,90
51,Virginia,53-4041,Subway and Streetcar Operators,2022,280,2023,290,10,3.6,30
51,Virginia,53-5011,Sailors and Marine Oilers,2022,2290,2023,2260,-30,-1.3,250
51,Virginia,53-5021,"Captains, Mates, and Pilots of Water Vessels",2022,1760,2023,1770,10,.6,180
51,Virginia,53-5022,Motorboat Operators,2022,90,2023,90,0,.0,10
51,Virginia,53-5031,Ship Engineers,2022,1380,2023,1350,-30,-2.2,150
51,Virginia,53-6011,Bridge and Lock Tenders,2022,50,2023,50,0,.0,10
51,Virginia,53-6021,Parking Lot Attendants,2022,3070,2023,3380,310,10.1,650
51,Virginia,53-6031,Automotive and Watercraft Service Attendants,2022,2910,2023,3080,170,5.8,490
51,Virginia,53-6041,Traffic Technicians,2022,190,2023,190,0,.0,30
51,Virginia,53-6051,Transportation Inspectors,2022,510,2023,520,10,2.0,60
51,Virginia,53-6061,"Transportation Attendants, Except Flight Attendants",2022,1010,2023,1130,120,11.9,210
51,Virginia,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",2022,1350,2023,1460,110,8.1,250
51,Virginia,53-7011,Conveyor Operators and Tenders,2022,1030,2023,1120,90,8.7,170
51,Virginia,53-7021,Crane and Tower Operators,2022,1500,2023,1580,80,5.3,200
51,Virginia,53-7041,Hoist and Winch Operators,2022,100,2023,100,0,.0,10
51,Virginia,53-7051,Industrial Truck and Tractor Operators,2022,15210,2023,16440,1230,8.1,2310
51,Virginia,53-7061,Cleaners of Vehicles and Equipment,2022,8830,2023,9600,770,8.7,1660
